city_id,district_id,unit_id,family,feature,value,unit,numerator,denominator,source_entities,status,strict_cross_city_accepted,method
CHI,03,CHI:03,U1,lui_coverage_gross,0.9928257129241307,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,03,CHI:03,U1,lui_overlap_gross,5.087979288005161e-07,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,03,CHI:03,U1,lui_classified_land,0.5608811487896196,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,03,CHI:03,U1,lui_secondary_use_area_fraction,0.0038217738816537375,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,04,CHI:04,U1,land_use_entropy_cmap_area8,0.6367925296330533,index,,,2144.0,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,04,CHI:04,U1,land_use_share_residential,0.47705652277075683,fraction,2348982.500016272,4923908.149024606,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,04,CHI:04,U1,land_use_share_commercial,0.07520619510651483,fraction,370308.3969421028,4923908.149024606,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,04,CHI:04,U1,land_use_share_institutional,0.31558415019683445,fraction,1553907.3688571982,4923908.149024606,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,04,CHI:04,U1,land_use_share_industrial,0.031863449904792535,fraction,156892.70064224527,4923908.149024606,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,04,CHI:04,U1,land_use_share_transport_utilities,0.0298722300364184,fraction,147088.11690585816,4923908.149024606,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,04,CHI:04,U1,land_use_share_agriculture,0.0,fraction,0.0,4923908.149024606,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,04,CHI:04,U1,land_use_share_open_space,0.06785782192729928,fraction,334125.68236288946,4923908.149024606,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,04,CHI:04,U1,land_use_share_vacant_construction,0.0025596300573835404,fraction,12603.383298039134,4923908.149024606,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,04,CHI:04,U1,lui_ambiguous_gross,1.0530761098804888e-09,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,04,CHI:04,U1,lui_coverage_gross,0.9999999986520812,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,04,CHI:04,U1,lui_overlap_gross,5.181695623012581e-07,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,04,CHI:04,U1,lui_classified_land,0.7462456838519694,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,04,CHI:04,U1,lui_secondary_use_area_fraction,0.002283852681195021,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,05,CHI:05,U1,land_use_entropy_cmap_area8,0.62914414657023,index,,,3136.0,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,05,CHI:05,U1,land_use_share_residential,0.6047562760161868,fraction,2229388.2903117915,3686424.3972759037,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,05,CHI:05,U1,land_use_share_commercial,0.12670487996282725,fraction,467087.96074888116,3686424.3972759037,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,05,CHI:05,U1,land_use_share_institutional,0.08480242350320706,fraction,312617.722950346,3686424.3972759037,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,05,CHI:05,U1,land_use_share_industrial,0.08272628884426628,fraction,304964.2094915966,3686424.3972759037,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,05,CHI:05,U1,land_use_share_transport_utilities,0.042996144306325375,fraction,158502.0353596333,3686424.3972759037,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,05,CHI:05,U1,land_use_share_agriculture,0.0,fraction,0.0,3686424.3972759037,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,05,CHI:05,U1,land_use_share_open_space,0.04813127563290695,fraction,177432.3087651594,3686424.3972759037,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,05,CHI:05,U1,land_use_share_vacant_construction,0.009882711734280292,fraction,36431.869648495725,3686424.3972759037,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,05,CHI:05,U1,lui_ambiguous_gross,3.890387399122191e-06,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,05,CHI:05,U1,lui_coverage_gross,0.9999999674915362,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,05,CHI:05,U1,lui_overlap_gross,3.891590729060499e-06,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,05,CHI:05,U1,lui_classified_land,0.7037913952964343,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,05,CHI:05,U1,lui_secondary_use_area_fraction,0.0002669330874788381,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,06,CHI:06,U1,land_use_entropy_cmap_area8,0.5093244914549311,index,,,3777.0,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,06,CHI:06,U1,land_use_share_residential,0.6741966621620806,fraction,3515518.4073965475,5214381.21055455,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,06,CHI:06,U1,land_use_share_commercial,0.16822410504064408,fraction,877184.6124862896,5214381.21055455,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,06,CHI:06,U1,land_use_share_institutional,0.0737634283591771,fraction,384630.6348621797,5214381.21055455,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,06,CHI:06,U1,land_use_share_industrial,0.007104812655840426,fraction,37047.20161712449,5214381.21055455,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,06,CHI:06,U1,land_use_share_transport_utilities,0.022929411594952747,fraction,119562.69298979324,5214381.21055455,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,06,CHI:06,U1,land_use_share_agriculture,0.0,fraction,0.0,5214381.21055455,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,06,CHI:06,U1,land_use_share_open_space,0.04598099406257164,fraction,239762.4314824939,5214381.21055455,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,06,CHI:06,U1,land_use_share_vacant_construction,0.007800586124733247,fraction,40675.22972012158,5214381.21055455,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,06,CHI:06,U1,lui_ambiguous_gross,3.5473299471303684e-07,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,06,CHI:06,U1,lui_coverage_gross,0.9940523046055386,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,06,CHI:06,U1,lui_overlap_gross,4.0509365021922773e-07,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,06,CHI:06,U1,lui_classified_land,0.6440797238031156,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,06,CHI:06,U1,lui_secondary_use_area_fraction,0.008310697050413807,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,07,CHI:07,U1,land_use_entropy_cmap_area8,0.6760150795376085,index,,,3580.0,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,07,CHI:07,U1,land_use_share_residential,0.492173294393648,fraction,2831467.01578174,5752987.917132067,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,07,CHI:07,U1,land_use_share_commercial,0.22359967191647756,fraction,1286366.2108101896,5752987.917132067,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,07,CHI:07,U1,land_use_share_institutional,0.0660219171759513,fraction,379823.2917791419,5752987.917132067,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,07,CHI:07,U1,land_use_share_industrial,0.010147073911717253,fraction,58375.99360835538,5752987.917132067,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,07,CHI:07,U1,land_use_share_transport_utilities,0.030162287590718873,fraction,173523.27606246815,5752987.917132067,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,07,CHI:07,U1,land_use_share_agriculture,0.0,fraction,0.0,5752987.917132067,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,07,CHI:07,U1,land_use_share_open_space,0.14635416053171865,fraction,841973.7171609842,5752987.917132067,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,07,CHI:07,U1,land_use_share_vacant_construction,0.031541594479768474,fraction,181458.41192918754,5752987.917132067,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,07,CHI:07,U1,lui_ambiguous_gross,1.663018335360233e-06,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,07,CHI:07,U1,lui_coverage_gross,0.9981498070514739,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,07,CHI:07,U1,lui_overlap_gross,1.6995679581956936e-06,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,07,CHI:07,U1,lui_classified_land,0.7020311680273519,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,07,CHI:07,U1,lui_secondary_use_area_fraction,0.001803541155082126,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,08,CHI:08,U1,land_use_entropy_cmap_area8,0.7815874659844172,index,,,1731.0,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,08,CHI:08,U1,land_use_share_residential,0.3835591787451413,fraction,1654264.3314648548,4312931.154136303,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,08,CHI:08,U1,land_use_share_commercial,0.2740165152611632,fraction,1181814.3654177366,4312931.154136303,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,08,CHI:08,U1,land_use_share_institutional,0.1042111207564676,fraction,449455.38931802945,4312931.154136303,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,08,CHI:08,U1,land_use_share_industrial,0.07237273150114949,fraction,312138.60840124945,4312931.154136303,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,08,CHI:08,U1,land_use_share_transport_utilities,0.07004596592202747,fraction,302103.42864668206,4312931.154136303,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,08,CHI:08,U1,land_use_share_agriculture,0.0,fraction,0.0,4312931.154136303,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,08,CHI:08,U1,land_use_share_open_space,0.04662244482009403,fraction,201079.39474658426,4312931.154136303,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,08,CHI:08,U1,land_use_share_vacant_construction,0.049172042993956805,fraction,212075.63614116603,4312931.154136303,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,08,CHI:08,U1,lui_ambiguous_gross,3.28286745970706e-05,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,08,CHI:08,U1,lui_coverage_gross,0.9970089398230484,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,08,CHI:08,U1,lui_overlap_gross,3.5808198599844815e-05,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,08,CHI:08,U1,lui_classified_land,0.606340789257006,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,08,CHI:08,U1,lui_secondary_use_area_fraction,0.033110729660426455,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,09,CHI:09,U1,land_use_entropy_cmap_area8,0.345038875551946,index,,,510.0,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,09,CHI:09,U1,land_use_share_residential,0.8289967785080256,fraction,1696956.7051884646,2047000.3613796146,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,09,CHI:09,U1,land_use_share_commercial,0.05996014255489608,fraction,122738.43347824548,2047000.3613796146,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,09,CHI:09,U1,land_use_share_institutional,0.020288018455093506,fraction,41529.58110925269,2047000.3613796146,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,09,CHI:09,U1,land_use_share_industrial,0.017759080438061882,fraction,36352.84407448232,2047000.3613796146,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,09,CHI:09,U1,land_use_share_transport_utilities,0.03280783764517296,fraction,67157.65551575278,2047000.3613796146,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,09,CHI:09,U1,land_use_share_agriculture,0.0,fraction,0.0,2047000.3613796146,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,09,CHI:09,U1,land_use_share_open_space,0.039971841459573554,fraction,81822.37391275572,2047000.3613796146,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,09,CHI:09,U1,land_use_share_vacant_construction,0.0002163009391763495,fraction,442.7681006607375,2047000.3613796146,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,09,CHI:09,U1,lui_ambiguous_gross,7.400091993472355e-09,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,09,CHI:09,U1,lui_coverage_gross,0.9999999954647701,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,09,CHI:09,U1,lui_overlap_gross,7.655060718468482e-09,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,09,CHI:09,U1,lui_classified_land,0.6969432414778767,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,09,CHI:09,U1,lui_secondary_use_area_fraction,0.0,fraction,,,,diagnostic,False,Source coverage diagnostic
CHI,10,CHI:10,U1,land_use_entropy_cmap_area8,0.46744562388702915,index,,,1759.0,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,10,CHI:10,U1,land_use_share_residential,0.7334526568066599,fraction,5883274.900103749,8021342.407727614,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,10,CHI:10,U1,land_use_share_commercial,0.05714971549255517,fraction,458417.4364700006,8021342.407727614,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
CHI,10,CHI:10,U1,land_use_share_institutional,0.10069766116827153,fraction,807730.4198880426,8021342.407727614,,local_source_exploratory,False,"CMAP 2023 primary LANDUSE; eight broad groups; within-category union on land, conflicting-category overlap excluded; excludes water,6000,9999; secondary uses not split"
