run_id,district_id,family_id,feature_name,value,unit,numerator,denominator,source_version,observation_period,coverage_fraction,coverage_definition,n_entities,n_missing,method_version,quality_status,missing_reason,primary_feature,method
sp_attributes_2026_09_11_v1,01,M2,intersection_density_proxy_5m_km2,118.72913909338112,nodes/km²,852.0,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,852,0,1.0.0,approved_proxy,,True,at least 3 source arms; exclude PONTE/VIADUTO/TUNEL distance <=5m
sp_attributes_2026_09_11_v1,01,M2,intersection_density_proxy_0m_km2,119.14719944230147,nodes/km²,855.0,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,855,0,1.0.0,sensitivity,,False,
sp_attributes_2026_09_11_v1,01,M2,intersection_density_proxy_10m_km2,118.45043219410088,nodes/km²,850.0,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,850,0,1.0.0,sensitivity,,False,
sp_attributes_2026_09_11_v1,01,M2,intersection_density_proxy_20m_km2,118.31107874446076,nodes/km²,849.0,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,849,0,1.0.0,sensitivity,,False,
sp_attributes_2026_09_11_v1,01,M3,block_area_median,11082.722474071717,m²,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,440,0,1.0.0,computed,,False,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,01,M3,block_area_p25,6568.827323297052,m²,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,440,0,1.0.0,computed,,False,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,01,M3,block_area_p75,16611.060240270104,m²,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,440,0,1.0.0,computed,,False,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,01,M3,block_area_iqr,10042.232916973051,m²,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,440,0,1.0.0,computed,,False,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,01,M3,block_log_area_median,9.313142052401101,ln(m²/1m²),,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,440,0,1.0.0,computed,,True,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,01,M3,block_log_area_iqr,0.927742233791859,ln(m²/1m²),,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,440,0,1.0.0,computed,,True,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,01,M4,block_compactness_median,0.6405600996890568,dimensionless,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,440,0,1.0.0,computed,,True,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,01,M4,block_compactness_iqr,0.23964927183083817,dimensionless,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,440,0,1.0.0,computed,,True,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,01,M4,block_elongation_median,1.9825385015369896,dimensionless,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,440,0,1.0.0,computed,,True,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,01,M4,block_elongation_iqr,1.3036878631646027,dimensionless,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,440,0,1.0.0,computed,,True,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,01,M7,cadastral_parcel_density_km2,2901.617528406551,entities/km²,20822.0,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,20822,0,1.0.0,cadastral_proxy,,True,unique accepted entity key; cadastral completeness not independently measured
sp_attributes_2026_09_11_v1,01,M7,parcel_log_area_median,5.138325055280947,ln(m²/1m²),,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,20822,0,1.0.0,cadastral_proxy,,False,
sp_attributes_2026_09_11_v1,01,M7,parcel_log_area_iqr,0.8211020472716548,ln(m²/1m²),,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,20822,0,1.0.0,cadastral_proxy,,False,
sp_attributes_2026_09_11_v1,01,B2,cadastral_floor_count_median,2.0,floors,,,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.9703198540005763,eligible source records,20204,618,1.0.0,cadastral_proxy,,True,one distinct positive report per accepted cadastral entity; ancillary/conflicting reports excluded
sp_attributes_2026_09_11_v1,01,B2,cadastral_floor_count_p75,2.0,floors,,,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.9703198540005763,eligible source records,20204,618,1.0.0,cadastral_proxy,,False,one distinct positive report per accepted cadastral entity; ancillary/conflicting reports excluded
sp_attributes_2026_09_11_v1,01,B2,cadastral_floor_count_p90,2.0,floors,,,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.9703198540005763,eligible source records,20204,618,1.0.0,cadastral_proxy,,True,one distinct positive report per accepted cadastral entity; ancillary/conflicting reports excluded
sp_attributes_2026_09_11_v1,01,B3,cadastral_floor_area_density,0.8763958303611664,m²/m²,6282518.0,7168584.995904132,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,,district source completeness unknown; city fiscal mass located 97.3032%,41283,0,1.0.0,cadastral_proxy,,True,unique fiscal unit area sum; no ideal-fraction reapplication; whole parcel district
sp_attributes_2026_09_11_v1,01,U1,land_use_entropy_count,0.4252687367509856,normalized entropy,,,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.9883776774565364,eligible source records,20580,242,1.0.0,cadastral_proxy,,True,fixed 7 categories; entropy on classified mass; mixed entity counted once
sp_attributes_2026_09_11_v1,01,U1,land_use_count_share_residential,0.7811467444120506,fraction,16076.0,20580.0,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.9883776774565364,eligible source records,20580,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,01,U1,land_use_count_share_commerce_services,0.06467444120505345,fraction,1331.0,20580.0,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.9883776774565364,eligible source records,20580,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,01,U1,land_use_count_share_industry_warehouse,0.03206997084548105,fraction,660.0,20580.0,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.9883776774565364,eligible source records,20580,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,01,U1,land_use_count_share_institutional,0.007142857142857143,fraction,147.0,20580.0,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.9883776774565364,eligible source records,20580,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,01,U1,land_use_count_share_transport_utilities,0.003012633624878523,fraction,62.0,20580.0,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.9883776774565364,eligible source records,20580,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,01,U1,land_use_count_share_vacant,0.01793002915451895,fraction,369.0,20580.0,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.9883776774565364,eligible source records,20580,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,01,U1,land_use_count_share_mixed_other,0.09402332361516035,fraction,1935.0,20580.0,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.9883776774565364,eligible source records,20580,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,01,U1,land_use_entropy_land_area,0.624791333153106,normalized entropy,,,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.971398019896235,eligible source records,20580,242,1.0.0,cadastral_proxy,,False,fixed 7 categories; entropy on classified mass; mixed entity counted once
sp_attributes_2026_09_11_v1,01,U1,land_use_land_area_share_residential,0.6407588097556451,fraction,3239611.1847701143,5055898.00006893,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.971398019896235,eligible source records,20580,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,01,U1,land_use_land_area_share_commerce_services,0.11063842236202324,fraction,559376.5783509349,5055898.00006893,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.971398019896235,eligible source records,20580,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,01,U1,land_use_land_area_share_industry_warehouse,0.07683071488713027,fraction,388448.2577417081,5055898.00006893,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.971398019896235,eligible source records,20580,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,01,U1,land_use_land_area_share_institutional,0.032165799092503604,fraction,162626.999302408,5055898.00006893,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.971398019896235,eligible source records,20580,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,01,U1,land_use_land_area_share_transport_utilities,0.010265633966796296,fraction,51901.998242165064,5055898.00006893,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.971398019896235,eligible source records,20580,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,01,U1,land_use_land_area_share_vacant,0.028148201297590575,fraction,142314.43464602585,5055898.00006893,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.971398019896235,eligible source records,20580,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,01,U1,land_use_land_area_share_mixed_other,0.1011924186383109,fraction,511618.54701557395,5055898.00006893,analysis/processed/SP/sp_prep_2026_09_10_v3,IPTU 2026,0.971398019896235,eligible source records,20580,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,01,U2,formal_job_density_address_first_business_prior_km2,4435.1799629214365,job links/km²,31826.840127570016,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,RAIS 2022; tax/address supports mixed vintage,1.0,citywide allocated fraction; district missing mass unknown,1075,0,1.0.0,citywide_imputed_sensitivity,,False,2022 RAIS CEP allocation address_first_business_prior
sp_attributes_2026_09_11_v1,01,U2,formal_job_density_address_first_km2,3848.7056561794566,job links/km²,27618.3019948108,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,RAIS 2022; tax/address supports mixed vintage,0.9055505418680443,citywide allocated fraction; district missing mass unknown,333,0,1.0.0,incomplete_geographic_proxy,,False,2022 RAIS CEP allocation address_first
sp_attributes_2026_09_11_v1,01,U2,formal_job_density_address_first_located_jobs_prior_km2,4209.826454627683,job links/km²,30209.703925518825,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,RAIS 2022; tax/address supports mixed vintage,1.0,citywide allocated fraction; district missing mass unknown,1075,0,1.0.0,citywide_imputed_sensitivity,,False,2022 RAIS CEP allocation address_first_located_jobs_prior
sp_attributes_2026_09_11_v1,01,U2,formal_job_density_area_first_business_prior_km2,4341.831214947576,job links/km²,31156.969749657343,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,RAIS 2022; tax/address supports mixed vintage,1.0,citywide allocated fraction; district missing mass unknown,1053,0,1.0.0,citywide_imputed_sensitivity,,False,2022 RAIS CEP allocation area_first_business_prior
sp_attributes_2026_09_11_v1,01,U2,formal_job_density_area_first_km2,3755.3569082055947,job links/km²,26948.431616898124,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,RAIS 2022; tax/address supports mixed vintage,0.9055505418680443,citywide allocated fraction; district missing mass unknown,311,0,1.0.0,incomplete_geographic_proxy,,True,2022 RAIS CEP allocation area_first
sp_attributes_2026_09_11_v1,01,U2,formal_job_density_area_first_located_jobs_prior_km2,4116.477706653822,job links/km²,29539.83354760615,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,RAIS 2022; tax/address supports mixed vintage,1.0,citywide allocated fraction; district missing mass unknown,1053,0,1.0.0,citywide_imputed_sensitivity,,False,2022 RAIS CEP allocation area_first_located_jobs_prior
sp_attributes_2026_09_11_v1,01,U2,formal_job_density_area_mixed_km2,3748.124695471594,job links/km²,26896.533276722992,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,RAIS 2022; tax/address supports mixed vintage,0.9085061013751529,citywide allocated fraction; district missing mass unknown,312,0,1.0.0,incomplete_geographic_proxy,,False,2022 RAIS CEP allocation area_mixed
sp_attributes_2026_09_11_v1,01,U2,formal_job_density_equal_workplace_km2,4057.5490844684923,job links/km²,29116.961904761905,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,RAIS 2022; tax/address supports mixed vintage,0.9055505418680443,citywide allocated fraction; district missing mass unknown,334,0,1.0.0,incomplete_geographic_proxy,,False,2022 RAIS CEP allocation equal_workplace
sp_attributes_2026_09_11_v1,01,U2,formal_job_density_hybrid_km2,3802.0312821925254,job links/km²,27283.36680585446,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,RAIS 2022; tax/address supports mixed vintage,0.9055505418680443,citywide allocated fraction; district missing mass unknown,334,0,1.0.0,incomplete_geographic_proxy,,False,2022 RAIS CEP allocation hybrid
sp_attributes_2026_09_11_v1,01,U2,formal_job_density_residential_first_km2,3525.575441193411,job links/km²,25299.520394351453,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,RAIS 2022; tax/address supports mixed vintage,0.9055505418680443,citywide allocated fraction; district missing mass unknown,309,0,1.0.0,incomplete_geographic_proxy,,False,2022 RAIS CEP allocation residential_first
sp_attributes_2026_09_11_v1,01,U3,population_density_km2,11990.173578440792,people/km²,86041.45508708614,7.175997455265782,analysis/processed/SP/sp_prep_2026_09_10_v3,census 2022,0.9994809179733173,citywide source population within district union,199,0,1.0.0,area_allocated_proxy,,True,2022 sector area allocation; outside residual retained
sp_attributes_2026_09_11_v1,02,M1,street_density_km_km2,19.496300699071348,km/km²,145.4633161301803,7.46107266067706,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,1577,0,1.0.0,computed,,True,all canonical valid v3 logradouro source lines; carriageways retained; boundary-coincident length owned by ascending district ID
sp_attributes_2026_09_11_v1,02,M6,street_class_model_share_arterial,0.0886150114305632,fraction,12890.233421603556,145463.3161301803,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,0.7642756079831493,eligible source records,1577,0,1.0.0,assumed_local_residual,,True,class shares of canonical clipped length; all unknown Local
sp_attributes_2026_09_11_v1,02,M6,street_class_observed_share_arterial,0.0886150114305632,fraction,12890.233421603556,145463.3161301803,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,0.7642756079831493,eligible source records,1577,0,1.0.0,assumed_local_residual,,False,class shares of canonical clipped length; all unknown Local
sp_attributes_2026_09_11_v1,02,M6,street_class_model_share_coletora,0.17326021808110736,fraction,25203.0058755161,145463.3161301803,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,0.7642756079831493,eligible source records,1577,0,1.0.0,assumed_local_residual,,True,class shares of canonical clipped length; all unknown Local
sp_attributes_2026_09_11_v1,02,M6,street_class_observed_share_coletora,0.17326021808110736,fraction,25203.0058755161,145463.3161301803,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,0.7642756079831493,eligible source records,1577,0,1.0.0,assumed_local_residual,,False,class shares of canonical clipped length; all unknown Local
sp_attributes_2026_09_11_v1,02,M6,street_class_model_share_local,0.7337402372940025,fraction,106732.28809493099,145463.3161301803,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,0.7642756079831493,eligible source records,1577,0,1.0.0,assumed_local_residual,,True,class shares of canonical clipped length; all unknown Local
sp_attributes_2026_09_11_v1,02,M6,street_class_observed_share_local,0.4980158452771518,fraction,72443.03633938929,145463.3161301803,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,0.7642756079831493,eligible source records,1577,0,1.0.0,assumed_local_residual,,False,class shares of canonical clipped length; all unknown Local
sp_attributes_2026_09_11_v1,02,M6,street_class_model_share_rodovia,0.0,fraction,0.0,145463.3161301803,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,0.7642756079831493,eligible source records,1577,0,1.0.0,assumed_local_residual,,True,class shares of canonical clipped length; all unknown Local
sp_attributes_2026_09_11_v1,02,M6,street_class_observed_share_rodovia,0.0,fraction,0.0,145463.3161301803,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,0.7642756079831493,eligible source records,1577,0,1.0.0,assumed_local_residual,,False,class shares of canonical clipped length; all unknown Local
sp_attributes_2026_09_11_v1,02,M6,street_class_model_share_via_de_pedestres,0.004384533194326901,fraction,637.7887381296432,145463.3161301803,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,0.7642756079831493,eligible source records,1577,0,1.0.0,assumed_local_residual,,True,class shares of canonical clipped length; all unknown Local
sp_attributes_2026_09_11_v1,02,M6,street_class_observed_share_via_de_pedestres,0.004384533194326901,fraction,637.7887381296432,145463.3161301803,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,0.7642756079831493,eligible source records,1577,0,1.0.0,assumed_local_residual,,False,class shares of canonical clipped length; all unknown Local
sp_attributes_2026_09_11_v1,02,M6,street_class_model_share_vtr,0.0,fraction,0.0,145463.3161301803,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,0.7642756079831493,eligible source records,1577,0,1.0.0,assumed_local_residual,,True,class shares of canonical clipped length; all unknown Local
sp_attributes_2026_09_11_v1,02,M6,street_class_observed_share_vtr,0.0,fraction,0.0,145463.3161301803,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,0.7642756079831493,eligible source records,1577,0,1.0.0,assumed_local_residual,,False,class shares of canonical clipped length; all unknown Local
sp_attributes_2026_09_11_v1,02,M6,street_class_imputed_share,0.2357243920168507,fraction,34289.2517555417,145463.3161301803,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,1577,0,1.0.0,diagnostic,,False,
sp_attributes_2026_09_11_v1,02,M2,intersection_density_proxy_5m_km2,104.14052179053442,nodes/km²,777.0,7.46107266067706,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,777,0,1.0.0,approved_proxy,,True,at least 3 source arms; exclude PONTE/VIADUTO/TUNEL distance <=5m
sp_attributes_2026_09_11_v1,02,M2,intersection_density_proxy_0m_km2,104.81066671840144,nodes/km²,782.0,7.46107266067706,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,782,0,1.0.0,sensitivity,,False,
sp_attributes_2026_09_11_v1,02,M2,intersection_density_proxy_10m_km2,103.336347877094,nodes/km²,771.0,7.46107266067706,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,771,0,1.0.0,sensitivity,,False,
sp_attributes_2026_09_11_v1,02,M2,intersection_density_proxy_20m_km2,103.336347877094,nodes/km²,771.0,7.46107266067706,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,771,0,1.0.0,sensitivity,,False,
sp_attributes_2026_09_11_v1,02,M3,block_area_median,12986.131336333397,m²,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,296,0,1.0.0,computed,,False,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,02,M3,block_area_p25,9453.35052857797,m²,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,296,0,1.0.0,computed,,False,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,02,M3,block_area_p75,18780.350384155467,m²,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,296,0,1.0.0,computed,,False,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,02,M3,block_area_iqr,9326.999855577496,m²,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,296,0,1.0.0,computed,,False,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,02,M3,block_log_area_median,9.47160603032453,ln(m²/1m²),,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,296,0,1.0.0,computed,,True,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,02,M3,block_log_area_iqr,0.6864377827934653,ln(m²/1m²),,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,296,0,1.0.0,computed,,True,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,02,M4,block_compactness_median,0.6427154205481556,dimensionless,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,296,0,1.0.0,computed,,True,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,02,M4,block_compactness_iqr,0.18613405700049335,dimensionless,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,296,0,1.0.0,computed,,True,whole eligible Quadra; largest overlap ownership; perimeter includes holes
sp_attributes_2026_09_11_v1,02,M4,block_elongation_median,2.1117699878960496,dimensionless,,,analysis/processed/SP/sp_prep_2026_09_10_v3,source-specific mixed vintage; see frozen source manifest,1.0,eligible source records,296,0,1.0.0,computed,,True,whole eligible Quadra; largest overlap ownership; perimeter includes holes
